alpha	precision	recall	pred.col
0.000343	0.0388349514563107	0.941176470588235	K562_K562HiC.ABC.Score
0.000339	0.0387409200968523	0.941176470588235	K562_K562HiC.ABC.Score
0.000332	0.0386473429951691	0.941176470588235	K562_K562HiC.ABC.Score
0.000328	0.0385542168674699	0.941176470588235	K562_K562HiC.ABC.Score
0.000326	0.0383693045563549	0.941176470588235	K562_K562HiC.ABC.Score
0.000325	0.0382775119617225	0.941176470588235	K562_K562HiC.ABC.Score
0.000323	0.0381861575178998	0.941176470588235	K562_K562HiC.ABC.Score
0.000322	0.0380952380952381	0.941176470588235	K562_K562HiC.ABC.Score
0.000317	0.0380047505938242	0.941176470588235	K562_K562HiC.ABC.Score
0.000314	0.037914691943128	0.941176470588235	K562_K562HiC.ABC.Score
0.000312	0.0377358490566038	0.941176470588235	K562_K562HiC.ABC.Score
0.00031	0.0376470588235294	0.941176470588235	K562_K562HiC.ABC.Score
0.000309	0.0373831775700935	0.941176470588235	K562_K562HiC.ABC.Score
0.000305	0.0372960372960373	0.941176470588235	K562_K562HiC.ABC.Score
0.000304	0.037122969837587	0.941176470588235	K562_K562HiC.ABC.Score
0.000301	0.037037037037037	0.941176470588235	K562_K562HiC.ABC.Score
0.000293	0.0369515011547344	0.941176470588235	K562_K562HiC.ABC.Score
0.000289	0.0368663594470046	0.941176470588235	K562_K562HiC.ABC.Score
0.000287	0.0367816091954023	0.941176470588235	K562_K562HiC.ABC.Score
0.000283	0.036697247706422	0.941176470588235	K562_K562HiC.ABC.Score
0.000274	0.0366132723112128	0.941176470588235	K562_K562HiC.ABC.Score
0.000273	0.0365296803652968	0.941176470588235	K562_K562HiC.ABC.Score
0.000272	0.0364464692482916	0.941176470588235	K562_K562HiC.ABC.Score
0.00027	0.0363636363636364	0.941176470588235	K562_K562HiC.ABC.Score
0.000269	0.0361990950226244	0.941176470588235	K562_K562HiC.ABC.Score
0.000268	0.036117381489842	0.941176470588235	K562_K562HiC.ABC.Score
0.000266	0.036036036036036	0.941176470588235	K562_K562HiC.ABC.Score
0.000261	0.0358744394618834	0.941176470588235	K562_K562HiC.ABC.Score
0.000258	0.0357941834451902	0.941176470588235	K562_K562HiC.ABC.Score
0.000257	0.0357142857142857	0.941176470588235	K562_K562HiC.ABC.Score
0.000256	0.0356347438752784	0.941176470588235	K562_K562HiC.ABC.Score
0.000252	0.0355555555555556	0.941176470588235	K562_K562HiC.ABC.Score
0.000249	0.0353982300884956	0.941176470588235	K562_K562HiC.ABC.Score
0.000248	0.0353200883002208	0.941176470588235	K562_K562HiC.ABC.Score
0.000247	0.0352422907488987	0.941176470588235	K562_K562HiC.ABC.Score
0.000241	0.0350877192982456	0.941176470588235	K562_K562HiC.ABC.Score
0.000236	0.0350109409190372	0.941176470588235	K562_K562HiC.ABC.Score
0.00023	0.0349344978165939	0.941176470588235	K562_K562HiC.ABC.Score
0.000229	0.0348583877995643	0.941176470588235	K562_K562HiC.ABC.Score
0.000228	0.03470715835141	0.941176470588235	K562_K562HiC.ABC.Score
0.000226	0.0346320346320346	0.941176470588235	K562_K562HiC.ABC.Score
0.000221	0.0345572354211663	0.941176470588235	K562_K562HiC.ABC.Score
0.000219	0.0343347639484979	0.941176470588235	K562_K562HiC.ABC.Score
0.000218	0.0342612419700214	0.941176470588235	K562_K562HiC.ABC.Score
0.000217	0.0341880341880342	0.941176470588235	K562_K562HiC.ABC.Score
0.000216	0.0341151385927505	0.941176470588235	K562_K562HiC.ABC.Score
0.000213	0.0340425531914894	0.941176470588235	K562_K562HiC.ABC.Score
0.000211	0.0339702760084926	0.941176470588235	K562_K562HiC.ABC.Score
0.000205	0.0338983050847458	0.941176470588235	K562_K562HiC.ABC.Score
0.000202	0.0337552742616034	0.941176470588235	K562_K562HiC.ABC.Score
0.000201	0.0336842105263158	0.941176470588235	K562_K562HiC.ABC.Score
2e-04	0.0336134453781513	0.941176470588235	K562_K562HiC.ABC.Score
0.000199	0.0335429769392034	0.941176470588235	K562_K562HiC.ABC.Score
0.000197	0.0334728033472803	0.941176470588235	K562_K562HiC.ABC.Score
0.000196	0.0332640332640333	0.941176470588235	K562_K562HiC.ABC.Score
0.000195	0.0331262939958592	0.941176470588235	K562_K562HiC.ABC.Score
0.000194	0.0330578512396694	0.941176470588235	K562_K562HiC.ABC.Score
0.000192	0.0329218106995885	0.941176470588235	K562_K562HiC.ABC.Score
0.00019	0.0328542094455852	0.941176470588235	K562_K562HiC.ABC.Score
0.000189	0.0327868852459016	0.941176470588235	K562_K562HiC.ABC.Score
0.000187	0.0326530612244898	0.941176470588235	K562_K562HiC.ABC.Score
0.000186	0.032520325203252	0.941176470588235	K562_K562HiC.ABC.Score
0.000185	0.0323886639676113	0.941176470588235	K562_K562HiC.ABC.Score
0.000181	0.0323232323232323	0.941176470588235	K562_K562HiC.ABC.Score
0.00018	0.032258064516129	0.941176470588235	K562_K562HiC.ABC.Score
0.000179	0.0321931589537223	0.941176470588235	K562_K562HiC.ABC.Score
0.000176	0.0321285140562249	0.941176470588235	K562_K562HiC.ABC.Score
0.000175	0.032064128256513	0.941176470588235	K562_K562HiC.ABC.Score
0.000174	0.031936127744511	0.941176470588235	K562_K562HiC.ABC.Score
0.000172	0.0318091451292246	0.941176470588235	K562_K562HiC.ABC.Score
0.000171	0.0317460317460317	0.941176470588235	K562_K562HiC.ABC.Score
0.00017	0.0316205533596838	0.941176470588235	K562_K562HiC.ABC.Score
0.000168	0.0315581854043393	0.941176470588235	K562_K562HiC.ABC.Score
0.000167	0.031434184675835	0.941176470588235	K562_K562HiC.ABC.Score
0.000166	0.0313725490196078	0.941176470588235	K562_K562HiC.ABC.Score
0.000163	0.0313111545988258	0.941176470588235	K562_K562HiC.ABC.Score
0.000162	0.03125	0.941176470588235	K562_K562HiC.ABC.Score
0.000161	0.0311890838206628	0.941176470588235	K562_K562HiC.ABC.Score
0.00016	0.0309477756286267	0.941176470588235	K562_K562HiC.ABC.Score
0.000159	0.0308880308880309	0.941176470588235	K562_K562HiC.ABC.Score
0.000158	0.0308285163776493	0.941176470588235	K562_K562HiC.ABC.Score
0.000157	0.0307101727447217	0.941176470588235	K562_K562HiC.ABC.Score
0.000155	0.0305343511450382	0.941176470588235	K562_K562HiC.ABC.Score
0.000154	0.0304182509505703	0.941176470588235	K562_K562HiC.ABC.Score
0.000152	0.0303605313092979	0.941176470588235	K562_K562HiC.ABC.Score
0.000151	0.0303030303030303	0.941176470588235	K562_K562HiC.ABC.Score
0.00015	0.0302457466918715	0.941176470588235	K562_K562HiC.ABC.Score
0.000148	0.030188679245283	0.941176470588235	K562_K562HiC.ABC.Score
0.000147	0.0301318267419962	0.941176470588235	K562_K562HiC.ABC.Score
0.000146	0.0300751879699248	0.941176470588235	K562_K562HiC.ABC.Score
0.000145	0.0300187617260788	0.941176470588235	K562_K562HiC.ABC.Score
0.000144	0.0299065420560748	0.941176470588235	K562_K562HiC.ABC.Score
0.000143	0.0298507462686567	0.941176470588235	K562_K562HiC.ABC.Score
0.000142	0.0297397769516729	0.941176470588235	K562_K562HiC.ABC.Score
0.000141	0.0296846011131725	0.941176470588235	K562_K562HiC.ABC.Score
0.000139	0.0296296296296296	0.941176470588235	K562_K562HiC.ABC.Score
0.000137	0.0295748613678373	0.941176470588235	K562_K562HiC.ABC.Score
0.000136	0.0294659300184162	0.941176470588235	K562_K562HiC.ABC.Score
0.000135	0.0294117647058824	0.941176470588235	K562_K562HiC.ABC.Score
0.000133	0.0293577981651376	0.941176470588235	K562_K562HiC.ABC.Score
0.000132	0.0292504570383912	0.941176470588235	K562_K562HiC.ABC.Score
0.00013	0.0290909090909091	0.941176470588235	K562_K562HiC.ABC.Score
0.000127	0.029038112522686	0.941176470588235	K562_K562HiC.ABC.Score
0.000126	0.0289855072463768	0.941176470588235	K562_K562HiC.ABC.Score
0.000125	0.0288288288288288	0.941176470588235	K562_K562HiC.ABC.Score
0.000123	0.0287769784172662	0.941176470588235	K562_K562HiC.ABC.Score
0.000122	0.0287253141831239	0.941176470588235	K562_K562HiC.ABC.Score
0.000121	0.028673835125448	0.941176470588235	K562_K562HiC.ABC.Score
0.00012	0.0285204991087344	0.941176470588235	K562_K562HiC.ABC.Score
0.000118	0.0284697508896797	0.941176470588235	K562_K562HiC.ABC.Score
0.000117	0.0284191829484902	0.941176470588235	K562_K562HiC.ABC.Score
0.000116	0.0283185840707965	0.941176470588235	K562_K562HiC.ABC.Score
0.000114	0.0282186948853616	0.941176470588235	K562_K562HiC.ABC.Score
0.000112	0.0280701754385965	0.941176470588235	K562_K562HiC.ABC.Score
0.000108	0.0280210157618214	0.941176470588235	K562_K562HiC.ABC.Score
0.000107	0.027972027972028	0.941176470588235	K562_K562HiC.ABC.Score
0.000105	0.0278745644599303	0.941176470588235	K562_K562HiC.ABC.Score
0.000104	0.0278260869565217	0.941176470588235	K562_K562HiC.ABC.Score
0.000103	0.0277296360485269	0.941176470588235	K562_K562HiC.ABC.Score
0.000102	0.0276338514680484	0.941176470588235	K562_K562HiC.ABC.Score
0.000101	0.0275862068965517	0.941176470588235	K562_K562HiC.ABC.Score
1e-04	0.0274914089347079	0.941176470588235	K562_K562HiC.ABC.Score
9.8e-05	0.0274442538593482	0.941176470588235	K562_K562HiC.ABC.Score
9.6e-05	0.0273504273504274	0.941176470588235	K562_K562HiC.ABC.Score
9.5e-05	0.0272572402044293	0.941176470588235	K562_K562HiC.ABC.Score
9.4e-05	0.0271646859083192	0.941176470588235	K562_K562HiC.ABC.Score
9.3e-05	0.027072758037225	0.941176470588235	K562_K562HiC.ABC.Score
9.2e-05	0.027027027027027	0.941176470588235	K562_K562HiC.ABC.Score
9e-05	0.0269814502529511	0.941176470588235	K562_K562HiC.ABC.Score
8.9e-05	0.0268456375838926	0.941176470588235	K562_K562HiC.ABC.Score
8.8e-05	0.0267558528428094	0.941176470588235	K562_K562HiC.ABC.Score
8.7e-05	0.0266222961730449	0.941176470588235	K562_K562HiC.ABC.Score
8.5e-05	0.0265339966832504	0.941176470588235	K562_K562HiC.ABC.Score
8.4e-05	0.0264462809917355	0.941176470588235	K562_K562HiC.ABC.Score
8.2e-05	0.0262725779967159	0.941176470588235	K562_K562HiC.ABC.Score
8.1e-05	0.025974025974026	0.941176470588235	K562_K562HiC.ABC.Score
8e-05	0.0259319286871961	0.941176470588235	K562_K562HiC.ABC.Score
7.9e-05	0.0258481421647819	0.941176470588235	K562_K562HiC.ABC.Score
7.8e-05	0.0257648953301127	0.941176470588235	K562_K562HiC.ABC.Score
7.7e-05	0.0257234726688103	0.941176470588235	K562_K562HiC.ABC.Score
7.6e-05	0.0254777070063694	0.941176470588235	K562_K562HiC.ABC.Score
7.5e-05	0.0253968253968254	0.941176470588235	K562_K562HiC.ABC.Score
7.4e-05	0.0253164556962025	0.941176470588235	K562_K562HiC.ABC.Score
7.3e-05	0.0252764612954186	0.941176470588235	K562_K562HiC.ABC.Score
7.2e-05	0.0251968503937008	0.941176470588235	K562_K562HiC.ABC.Score
7.1e-05	0.0251572327044025	0.941176470588235	K562_K562HiC.ABC.Score
6.7e-05	0.0251177394034537	0.941176470588235	K562_K562HiC.ABC.Score
6.6e-05	0.0250391236306729	0.941176470588235	K562_K562HiC.ABC.Score
6.5e-05	0.025	0.941176470588235	K562_K562HiC.ABC.Score
6.4e-05	0.0249221183800623	0.941176470588235	K562_K562HiC.ABC.Score
6.3e-05	0.0248833592534992	0.941176470588235	K562_K562HiC.ABC.Score
6.2e-05	0.0248062015503876	0.941176470588235	K562_K562HiC.ABC.Score
6.1e-05	0.0246913580246914	0.941176470588235	K562_K562HiC.ABC.Score
5.9e-05	0.0246153846153846	0.941176470588235	K562_K562HiC.ABC.Score
5.7e-05	0.0245775729646697	0.941176470588235	K562_K562HiC.ABC.Score
5.5e-05	0.0245398773006135	0.941176470588235	K562_K562HiC.ABC.Score
5.4e-05	0.0244274809160305	0.941176470588235	K562_K562HiC.ABC.Score
5.3e-05	0.0243531202435312	0.941176470588235	K562_K562HiC.ABC.Score
5.2e-05	0.0242792109256449	0.941176470588235	K562_K562HiC.ABC.Score
4.8e-05	0.0241691842900302	0.941176470588235	K562_K562HiC.ABC.Score
4.7e-05	0.0240601503759399	0.941176470588235	K562_K562HiC.ABC.Score
4.4e-05	0.0239880059970015	0.941176470588235	K562_K562HiC.ABC.Score
4.3e-05	0.0239162929745889	0.941176470588235	K562_K562HiC.ABC.Score
4e-05	0.0238450074515648	0.941176470588235	K562_K562HiC.ABC.Score
3.9e-05	0.0238095238095238	0.941176470588235	K562_K562HiC.ABC.Score
3.7e-05	0.0237037037037037	0.941176470588235	K562_K562HiC.ABC.Score
3.6e-05	0.0236686390532544	0.941176470588235	K562_K562HiC.ABC.Score
3.5e-05	0.0236336779911374	0.941176470588235	K562_K562HiC.ABC.Score
3.3e-05	0.023598820058997	0.941176470588235	K562_K562HiC.ABC.Score
3.1e-05	0.0235640648011782	0.941176470588235	K562_K562HiC.ABC.Score
3e-05	0.0235294117647059	0.941176470588235	K562_K562HiC.ABC.Score
0	0.0202863961813842	1	K562_K562HiC.ABC.Score
Inf	NA	0	K562_AvgHiC.ABC.Score
0.405871	1	0.0588235294117647	K562_AvgHiC.ABC.Score
0.19954	0.666666666666667	0.117647058823529	K562_AvgHiC.ABC.Score
0.108284	0.75	0.176470588235294	K562_AvgHiC.ABC.Score
0.071664	0.8	0.235294117647059	K562_AvgHiC.ABC.Score
0.063637	0.833333333333333	0.294117647058824	K562_AvgHiC.ABC.Score
0.063378	0.714285714285714	0.294117647058824	K562_AvgHiC.ABC.Score
0.058503	0.75	0.352941176470588	K562_AvgHiC.ABC.Score
0.03976	0.777777777777778	0.411764705882353	K562_AvgHiC.ABC.Score
0.034434	0.7	0.411764705882353	K562_AvgHiC.ABC.Score
0.031722	0.727272727272727	0.470588235294118	K562_AvgHiC.ABC.Score
0.031057	0.75	0.529411764705882	K562_AvgHiC.ABC.Score
0.03052	0.692307692307692	0.529411764705882	K562_AvgHiC.ABC.Score
0.0302	0.642857142857143	0.529411764705882	K562_AvgHiC.ABC.Score
0.029088	0.6	0.529411764705882	K562_AvgHiC.ABC.Score
0.023097	0.5625	0.529411764705882	K562_AvgHiC.ABC.Score
0.022247	0.529411764705882	0.529411764705882	K562_AvgHiC.ABC.Score
0.018957	0.5	0.529411764705882	K562_AvgHiC.ABC.Score
0.018402	0.526315789473684	0.588235294117647	K562_AvgHiC.ABC.Score
0.017227	0.55	0.647058823529412	K562_AvgHiC.ABC.Score
0.016377	0.571428571428571	0.705882352941177	K562_AvgHiC.ABC.Score
0.014624	0.545454545454545	0.705882352941177	K562_AvgHiC.ABC.Score
0.014376	0.565217391304348	0.764705882352941	K562_AvgHiC.ABC.Score
0.012719	0.541666666666667	0.764705882352941	K562_AvgHiC.ABC.Score
0.012381	0.52	0.764705882352941	K562_AvgHiC.ABC.Score
0.012367	0.538461538461538	0.823529411764706	K562_AvgHiC.ABC.Score
0.01232	0.518518518518518	0.823529411764706	K562_AvgHiC.ABC.Score
0.012173	0.5	0.823529411764706	K562_AvgHiC.ABC.Score
0.011688	0.482758620689655	0.823529411764706	K562_AvgHiC.ABC.Score
0.010824	0.466666666666667	0.823529411764706	K562_AvgHiC.ABC.Score
0.010766	0.451612903225806	0.823529411764706	K562_AvgHiC.ABC.Score
0.010759	0.4375	0.823529411764706	K562_AvgHiC.ABC.Score
0.010508	0.424242424242424	0.823529411764706	K562_AvgHiC.ABC.Score
0.010423	0.411764705882353	0.823529411764706	K562_AvgHiC.ABC.Score
0.009893	0.4	0.823529411764706	K562_AvgHiC.ABC.Score
0.009477	0.388888888888889	0.823529411764706	K562_AvgHiC.ABC.Score
0.009359	0.378378378378378	0.823529411764706	K562_AvgHiC.ABC.Score
0.009332	0.368421052631579	0.823529411764706	K562_AvgHiC.ABC.Score
0.009271	0.358974358974359	0.823529411764706	K562_AvgHiC.ABC.Score
0.009141	0.35	0.823529411764706	K562_AvgHiC.ABC.Score
0.008853	0.341463414634146	0.823529411764706	K562_AvgHiC.ABC.Score
0.008457	0.333333333333333	0.823529411764706	K562_AvgHiC.ABC.Score
0.008409	0.325581395348837	0.823529411764706	K562_AvgHiC.ABC.Score
0.008144	0.318181818181818	0.823529411764706	K562_AvgHiC.ABC.Score
0.008056	0.311111111111111	0.823529411764706	K562_AvgHiC.ABC.Score
0.00773	0.304347826086957	0.823529411764706	K562_AvgHiC.ABC.Score
0.007138	0.297872340425532	0.823529411764706	K562_AvgHiC.ABC.Score
0.00701	0.291666666666667	0.823529411764706	K562_AvgHiC.ABC.Score
0.006794	0.285714285714286	0.823529411764706	K562_AvgHiC.ABC.Score
0.006589	0.28	0.823529411764706	K562_AvgHiC.ABC.Score
0.006408	0.274509803921569	0.823529411764706	K562_AvgHiC.ABC.Score
0.006384	0.269230769230769	0.823529411764706	K562_AvgHiC.ABC.Score
0.006223	0.264150943396226	0.823529411764706	K562_AvgHiC.ABC.Score
0.005937	0.259259259259259	0.823529411764706	K562_AvgHiC.ABC.Score
0.005873	0.254545454545455	0.823529411764706	K562_AvgHiC.ABC.Score
0.005781	0.25	0.823529411764706	K562_AvgHiC.ABC.Score
0.005746	0.245614035087719	0.823529411764706	K562_AvgHiC.ABC.Score
0.005608	0.23728813559322	0.823529411764706	K562_AvgHiC.ABC.Score
0.005597	0.233333333333333	0.823529411764706	K562_AvgHiC.ABC.Score
0.00534	0.229508196721311	0.823529411764706	K562_AvgHiC.ABC.Score
0.005264	0.225806451612903	0.823529411764706	K562_AvgHiC.ABC.Score
0.005197	0.222222222222222	0.823529411764706	K562_AvgHiC.ABC.Score
0.005145	0.21875	0.823529411764706	K562_AvgHiC.ABC.Score
0.005104	0.212121212121212	0.823529411764706	K562_AvgHiC.ABC.Score
0.005082	0.208955223880597	0.823529411764706	K562_AvgHiC.ABC.Score
0.004867	0.205882352941176	0.823529411764706	K562_AvgHiC.ABC.Score
0.004741	0.202898550724638	0.823529411764706	K562_AvgHiC.ABC.Score
0.004697	0.2	0.823529411764706	K562_AvgHiC.ABC.Score
0.004683	0.197183098591549	0.823529411764706	K562_AvgHiC.ABC.Score
0.004582	0.194444444444444	0.823529411764706	K562_AvgHiC.ABC.Score
0.004578	0.191780821917808	0.823529411764706	K562_AvgHiC.ABC.Score
0.004556	0.189189189189189	0.823529411764706	K562_AvgHiC.ABC.Score
0.004414	0.186666666666667	0.823529411764706	K562_AvgHiC.ABC.Score
0.004367	0.184210526315789	0.823529411764706	K562_AvgHiC.ABC.Score
0.004265	0.181818181818182	0.823529411764706	K562_AvgHiC.ABC.Score
0.004264	0.179487179487179	0.823529411764706	K562_AvgHiC.ABC.Score
0.004255	0.177215189873418	0.823529411764706	K562_AvgHiC.ABC.Score
0.004204	0.175	0.823529411764706	K562_AvgHiC.ABC.Score
0.004141	0.172839506172839	0.823529411764706	K562_AvgHiC.ABC.Score
0.004139	0.170731707317073	0.823529411764706	K562_AvgHiC.ABC.Score
0.003913	0.168674698795181	0.823529411764706	K562_AvgHiC.ABC.Score
0.003855	0.166666666666667	0.823529411764706	K562_AvgHiC.ABC.Score
0.003819	0.164705882352941	0.823529411764706	K562_AvgHiC.ABC.Score
0.003775	0.162790697674419	0.823529411764706	K562_AvgHiC.ABC.Score
0.003755	0.160919540229885	0.823529411764706	K562_AvgHiC.ABC.Score
0.003745	0.157303370786517	0.823529411764706	K562_AvgHiC.ABC.Score
0.003728	0.155555555555556	0.823529411764706	K562_AvgHiC.ABC.Score
0.00372	0.153846153846154	0.823529411764706	K562_AvgHiC.ABC.Score
0.003681	0.152173913043478	0.823529411764706	K562_AvgHiC.ABC.Score
0.003653	0.150537634408602	0.823529411764706	K562_AvgHiC.ABC.Score
0.003647	0.148936170212766	0.823529411764706	K562_AvgHiC.ABC.Score
0.003569	0.147368421052632	0.823529411764706	K562_AvgHiC.ABC.Score
0.003561	0.145833333333333	0.823529411764706	K562_AvgHiC.ABC.Score
0.003499	0.144329896907216	0.823529411764706	K562_AvgHiC.ABC.Score
0.003429	0.153061224489796	0.882352941176471	K562_AvgHiC.ABC.Score
0.003409	0.151515151515152	0.882352941176471	K562_AvgHiC.ABC.Score
0.003388	0.15	0.882352941176471	K562_AvgHiC.ABC.Score
0.003212	0.148514851485149	0.882352941176471	K562_AvgHiC.ABC.Score
0.003191	0.147058823529412	0.882352941176471	K562_AvgHiC.ABC.Score
0.003166	0.145631067961165	0.882352941176471	K562_AvgHiC.ABC.Score
0.003152	0.144230769230769	0.882352941176471	K562_AvgHiC.ABC.Score
0.003148	0.142857142857143	0.882352941176471	K562_AvgHiC.ABC.Score
0.003134	0.14018691588785	0.882352941176471	K562_AvgHiC.ABC.Score
0.003034	0.138888888888889	0.882352941176471	K562_AvgHiC.ABC.Score
0.003008	0.137614678899083	0.882352941176471	K562_AvgHiC.ABC.Score
0.003005	0.136363636363636	0.882352941176471	K562_AvgHiC.ABC.Score
0.002927	0.135135135135135	0.882352941176471	K562_AvgHiC.ABC.Score
0.002926	0.133928571428571	0.882352941176471	K562_AvgHiC.ABC.Score
0.002907	0.132743362831858	0.882352941176471	K562_AvgHiC.ABC.Score
0.002851	0.131578947368421	0.882352941176471	K562_AvgHiC.ABC.Score
0.002836	0.130434782608696	0.882352941176471	K562_AvgHiC.ABC.Score
0.002772	0.129310344827586	0.882352941176471	K562_AvgHiC.ABC.Score
0.00272	0.128205128205128	0.882352941176471	K562_AvgHiC.ABC.Score
0.002636	0.126050420168067	0.882352941176471	K562_AvgHiC.ABC.Score
0.002633	0.125	0.882352941176471	K562_AvgHiC.ABC.Score
0.002629	0.12396694214876	0.882352941176471	K562_AvgHiC.ABC.Score
0.002622	0.122950819672131	0.882352941176471	K562_AvgHiC.ABC.Score
0.002576	0.121951219512195	0.882352941176471	K562_AvgHiC.ABC.Score
0.002525	0.120967741935484	0.882352941176471	K562_AvgHiC.ABC.Score
0.002509	0.12	0.882352941176471	K562_AvgHiC.ABC.Score
0.00247	0.119047619047619	0.882352941176471	K562_AvgHiC.ABC.Score
0.002464	0.118110236220472	0.882352941176471	K562_AvgHiC.ABC.Score
0.002429	0.1171875	0.882352941176471	K562_AvgHiC.ABC.Score
0.002405	0.116279069767442	0.882352941176471	K562_AvgHiC.ABC.Score
0.002387	0.115384615384615	0.882352941176471	K562_AvgHiC.ABC.Score
0.002326	0.114503816793893	0.882352941176471	K562_AvgHiC.ABC.Score
0.002319	0.113636363636364	0.882352941176471	K562_AvgHiC.ABC.Score
0.002301	0.111940298507463	0.882352941176471	K562_AvgHiC.ABC.Score
0.002236	0.111111111111111	0.882352941176471	K562_AvgHiC.ABC.Score
0.002235	0.110294117647059	0.882352941176471	K562_AvgHiC.ABC.Score
0.002224	0.109489051094891	0.882352941176471	K562_AvgHiC.ABC.Score
0.002189	0.108695652173913	0.882352941176471	K562_AvgHiC.ABC.Score
0.002178	0.107142857142857	0.882352941176471	K562_AvgHiC.ABC.Score
0.002172	0.106382978723404	0.882352941176471	K562_AvgHiC.ABC.Score
0.002165	0.105633802816901	0.882352941176471	K562_AvgHiC.ABC.Score
0.002159	0.104895104895105	0.882352941176471	K562_AvgHiC.ABC.Score
0.002123	0.103448275862069	0.882352941176471	K562_AvgHiC.ABC.Score
0.002106	0.102739726027397	0.882352941176471	K562_AvgHiC.ABC.Score
0.002082	0.102040816326531	0.882352941176471	K562_AvgHiC.ABC.Score
0.002074	0.101351351351351	0.882352941176471	K562_AvgHiC.ABC.Score
0.002035	0.100671140939597	0.882352941176471	K562_AvgHiC.ABC.Score
0.002027	0.1	0.882352941176471	K562_AvgHiC.ABC.Score
0.002023	0.0993377483443709	0.882352941176471	K562_AvgHiC.ABC.Score
0.002009	0.0986842105263158	0.882352941176471	K562_AvgHiC.ABC.Score
0.002006	0.0980392156862745	0.882352941176471	K562_AvgHiC.ABC.Score
0.002004	0.0974025974025974	0.882352941176471	K562_AvgHiC.ABC.Score
0.001983	0.0967741935483871	0.882352941176471	K562_AvgHiC.ABC.Score
0.001973	0.0961538461538462	0.882352941176471	K562_AvgHiC.ABC.Score
0.001953	0.0955414012738854	0.882352941176471	K562_AvgHiC.ABC.Score
0.001927	0.0949367088607595	0.882352941176471	K562_AvgHiC.ABC.Score
0.001897	0.0943396226415094	0.882352941176471	K562_AvgHiC.ABC.Score
0.001859	0.093167701863354	0.882352941176471	K562_AvgHiC.ABC.Score
0.001858	0.0925925925925926	0.882352941176471	K562_AvgHiC.ABC.Score
0.001845	0.0920245398773006	0.882352941176471	K562_AvgHiC.ABC.Score
0.001843	0.0914634146341463	0.882352941176471	K562_AvgHiC.ABC.Score
0.001836	0.0909090909090909	0.882352941176471	K562_AvgHiC.ABC.Score
0.001814	0.0903614457831325	0.882352941176471	K562_AvgHiC.ABC.Score
0.00181	0.0898203592814371	0.882352941176471	K562_AvgHiC.ABC.Score
0.001808	0.0892857142857143	0.882352941176471	K562_AvgHiC.ABC.Score
0.001802	0.0882352941176471	0.882352941176471	K562_AvgHiC.ABC.Score
0.001782	0.087719298245614	0.882352941176471	K562_AvgHiC.ABC.Score
0.001747	0.0872093023255814	0.882352941176471	K562_AvgHiC.ABC.Score
0.001745	0.0867052023121387	0.882352941176471	K562_AvgHiC.ABC.Score
0.001744	0.0862068965517241	0.882352941176471	K562_AvgHiC.ABC.Score
0.00173	0.0857142857142857	0.882352941176471	K562_AvgHiC.ABC.Score
0.001727	0.0852272727272727	0.882352941176471	K562_AvgHiC.ABC.Score
0.00171	0.0842696629213483	0.882352941176471	K562_AvgHiC.ABC.Score
0.001701	0.0837988826815642	0.882352941176471	K562_AvgHiC.ABC.Score
0.001689	0.0833333333333333	0.882352941176471	K562_AvgHiC.ABC.Score
0.001678	0.0828729281767956	0.882352941176471	K562_AvgHiC.ABC.Score
0.001666	0.0824175824175824	0.882352941176471	K562_AvgHiC.ABC.Score
0.001664	0.0819672131147541	0.882352941176471	K562_AvgHiC.ABC.Score
0.001661	0.0815217391304348	0.882352941176471	K562_AvgHiC.ABC.Score
0.001654	0.0810810810810811	0.882352941176471	K562_AvgHiC.ABC.Score
0.00164	0.0806451612903226	0.882352941176471	K562_AvgHiC.ABC.Score
0.001638	0.0802139037433155	0.882352941176471	K562_AvgHiC.ABC.Score
0.001618	0.0797872340425532	0.882352941176471	K562_AvgHiC.ABC.Score
0.001608	0.0793650793650794	0.882352941176471	K562_AvgHiC.ABC.Score
0.001602	0.0789473684210526	0.882352941176471	K562_AvgHiC.ABC.Score
0.001593	0.0785340314136126	0.882352941176471	K562_AvgHiC.ABC.Score
0.001591	0.078125	0.882352941176471	K562_AvgHiC.ABC.Score
0.00158	0.077319587628866	0.882352941176471	K562_AvgHiC.ABC.Score
0.001547	0.0769230769230769	0.882352941176471	K562_AvgHiC.ABC.Score
0.001543	0.076530612244898	0.882352941176471	K562_AvgHiC.ABC.Score
0.001519	0.0761421319796954	0.882352941176471	K562_AvgHiC.ABC.Score
0.001517	0.0757575757575758	0.882352941176471	K562_AvgHiC.ABC.Score
0.001514	0.0753768844221105	0.882352941176471	K562_AvgHiC.ABC.Score
0.001504	0.075	0.882352941176471	K562_AvgHiC.ABC.Score
0.001485	0.0746268656716418	0.882352941176471	K562_AvgHiC.ABC.Score
0.001466	0.0742574257425743	0.882352941176471	K562_AvgHiC.ABC.Score
0.001458	0.0738916256157636	0.882352941176471	K562_AvgHiC.ABC.Score
0.001428	0.0735294117647059	0.882352941176471	K562_AvgHiC.ABC.Score
0.001418	0.0731707317073171	0.882352941176471	K562_AvgHiC.ABC.Score
0.001403	0.0728155339805825	0.882352941176471	K562_AvgHiC.ABC.Score
0.001398	0.072463768115942	0.882352941176471	K562_AvgHiC.ABC.Score
0.001383	0.0721153846153846	0.882352941176471	K562_AvgHiC.ABC.Score
